cve,cvssV3,cvssV2
CVE-2018-10210,5.3,5.0
CVE-2018-10211,5.3,5.0
CVE-2018-10212,5.4,5.5
CVE-2018-10213,5.4,3.5
CVE-2018-10219,5.3,5.0
CVE-2018-1022,7.5,7.6
CVE-2018-10220,8.8,6.8
CVE-2018-10221,5.4,3.5
CVE-2018-10222,8.8,6.8
CVE-2018-10223,6.8,6.0
CVE-2018-10224,6.8,6.0
CVE-2018-10225,9.8,7.5
CVE-2018-10227,5.4,3.5
CVE-2018-10229,4.8,5.8
CVE-2018-1023,7.5,7.6
CVE-2018-10230,6.1,4.3
CVE-2018-10231,6.1,4.3
CVE-2018-10232,6.5,4.3
CVE-2018-10233,8.8,6.8
CVE-2018-10234,4.8,3.5
CVE-2018-10235,7.2,6.5
CVE-2018-10236,7.2,6.5
CVE-2018-10237,5.9,4.3
CVE-2018-10238,9.8,7.5
CVE-2018-10240,7.3,5.0
CVE-2018-10241,6.5,4.0
CVE-2018-10245,5.3,5.0
CVE-2018-10248,6.5,5.8
CVE-2018-10249,8.8,6.8
CVE-2018-1025,4.3,4.3
CVE-2018-10250,5.4,3.5
CVE-2018-10251,9.8,10.0
CVE-2018-10252,8.1,6.8
CVE-2018-10253,7.5,5.0
CVE-2018-10254,7.8,6.8
CVE-2018-10255,8.8,6.5
CVE-2018-10256,8.8,6.5
CVE-2018-10257,8.8,6.5
CVE-2018-10258,8.8,6.5
CVE-2018-10259,5.4,3.5
CVE-2018-1026,8.8,9.3
CVE-2018-10260,8.8,6.5
CVE-2018-10265,8.8,6.8
CVE-2018-10266,8.8,6.8
CVE-2018-10267,8.8,6.8
CVE-2018-10268,5.4,3.5
CVE-2018-1027,7.8,9.3
CVE-2018-1028,8.8,9.3
CVE-2018-10283,9.8,7.5
CVE-2018-10284,9.8,7.5
CVE-2018-10285,9.8,7.5
CVE-2018-10286,8.8,4.0
CVE-2018-10289,5.5,4.3
CVE-2018-1029,7.8,9.3
CVE-2018-10294,6.1,4.3
CVE-2018-10295,8.8,6.8
CVE-2018-10296,6.1,4.3
CVE-2018-10297,5.4,3.5
CVE-2018-10298,5.4,3.5
CVE-2018-10299,7.5,5.0
CVE-2018-1030,8.8,9.3
CVE-2018-10300,6.1,4.3
CVE-2018-10301,6.1,4.3
CVE-2018-10302,7.8,6.8
CVE-2018-10303,8.8,6.8
CVE-2018-10305,9.8,7.5
CVE-2018-10306,6.1,4.3
CVE-2018-10307,6.1,4.3
CVE-2018-10309,5.4,3.5
CVE-2018-10310,5.4,3.5
CVE-2018-10311,6.1,4.3
CVE-2018-10312,8.8,6.8
CVE-2018-10313,5.4,3.5
CVE-2018-10314,5.4,3.5
CVE-2018-10316,5.5,4.3
CVE-2018-10318,4.8,3.5
CVE-2018-10319,4.8,3.5
CVE-2018-1032,5.4,3.5
CVE-2018-10320,4.8,3.5
CVE-2018-10321,4.8,3.5
CVE-2018-10322,5.5,4.9
CVE-2018-10323,5.5,4.9
CVE-2018-10326,5.4,3.5
CVE-2018-10327,7.0,1.9
CVE-2018-10328,7.4,3.3
CVE-2018-10329,6.1,4.3
CVE-2018-1034,5.4,3.5
CVE-2018-1035,5.3,4.6
CVE-2018-10350,8.8,9.0
CVE-2018-10351,8.8,9.0
CVE-2018-10352,8.8,6.5
CVE-2018-10353,6.5,4.0
CVE-2018-10354,8.8,9.0
CVE-2018-10355,7.0,1.9
CVE-2018-10356,8.8,9.0
CVE-2018-10357,8.8,9.0
CVE-2018-10358,6.3,5.4
CVE-2018-10359,6.3,5.4
CVE-2018-1036,7.0,6.9
CVE-2018-10360,6.5,4.3
CVE-2018-10361,7.8,7.2
CVE-2018-10362,9.8,5.0
CVE-2018-10363,7.5,5.0
CVE-2018-10364,5.4,3.5
CVE-2018-10365,5.4,3.5
CVE-2018-10366,6.1,4.3
CVE-2018-10367,4.8,3.5
CVE-2018-10368,4.8,3.5
CVE-2018-10369,9.8,10.0
CVE-2018-1037,4.3,4.3
CVE-2018-10371,6.1,4.3
CVE-2018-10372,5.5,4.3
CVE-2018-10373,6.5,4.3
CVE-2018-10374,6.1,4.3
CVE-2018-10375,9.8,7.5
CVE-2018-10376,7.5,5.0
CVE-2018-10377,5.9,4.3
CVE-2018-10379,6.1,4.3
CVE-2018-1038,7.8,7.2
CVE-2018-10380,7.8,7.2
CVE-2018-10381,9.8,10.0
CVE-2018-10382,5.4,3.5
CVE-2018-1039,7.8,4.6
CVE-2018-10391,4.8,3.5
CVE-2018-10392,8.8,6.8
CVE-2018-10393,7.5,5.0
CVE-2018-1040,5.3,5.4
CVE-2018-10403,7.8,6.8
CVE-2018-10404,7.8,6.8
CVE-2018-10405,7.8,6.8
CVE-2018-10406,7.8,6.8
CVE-2018-10407,5.5,4.3
CVE-2018-10408,7.8,6.8
CVE-2018-1041,7.5,5.0
CVE-2018-1042,6.5,4.0
CVE-2018-10422,4.8,3.5
CVE-2018-10423,2.7,4.0
CVE-2018-10424,2.7,4.0
CVE-2018-10425,7.8,4.6
CVE-2018-10428,6.1,4.3
CVE-2018-10429,9.8,7.5
CVE-2018-1043,6.5,4.0
CVE-2018-10430,4.8,3.5
CVE-2018-10431,7.2,6.5
CVE-2018-1044,4.3,4.0
CVE-2018-1045,5.4,3.5
CVE-2018-1046,7.3,9.3
CVE-2018-10466,9.8,7.5
CVE-2018-10468,7.5,5.0
CVE-2018-10469,9.8,7.5
CVE-2018-1047,5.5,2.1
CVE-2018-10470,5.3,5.0
CVE-2018-10471,6.5,4.9
CVE-2018-10472,5.6,1.9
CVE-2018-10473,8.8,6.8
CVE-2018-10474,8.8,6.8
CVE-2018-10475,6.5,4.3
CVE-2018-10476,6.5,4.3
CVE-2018-10477,8.8,6.8
CVE-2018-10478,6.5,4.3
CVE-2018-10479,6.5,4.3
CVE-2018-1048,7.5,5.0
CVE-2018-10480,6.5,4.3
CVE-2018-10481,6.5,4.3
CVE-2018-10482,6.5,4.3
CVE-2018-10483,8.8,6.8
CVE-2018-10484,8.8,6.8
CVE-2018-10485,6.5,4.3
CVE-2018-10486,6.5,4.3
CVE-2018-10487,6.5,4.3
CVE-2018-10488,8.8,6.8
CVE-2018-10489,8.8,6.8
CVE-2018-1049,5.9,4.3
CVE-2018-10490,8.8,6.8
CVE-2018-10491,8.8,6.8
CVE-2018-10492,6.5,4.3
CVE-2018-10493,6.5,4.3
CVE-2018-10494,8.8,6.8
CVE-2018-10495,8.8,6.8
CVE-2018-10496,NA,NA
CVE-2018-10497,NA,NA
CVE-2018-10498,NA,NA
CVE-2018-10499,NA,NA
CVE-2018-1050,3.1,2.9
CVE-2018-10500,NA,NA
CVE-2018-10501,NA,NA
CVE-2018-10502,NA,NA
CVE-2018-10503,8.8,6.8
CVE-2018-10504,7.8,6.8
CVE-2018-10505,6.3,5.4
CVE-2018-10506,4.7,1.9
CVE-2018-10507,4.4,2.1
CVE-2018-10508,8.8,6.5
CVE-2018-10509,8.8,4.0
CVE-2018-1051,8.1,6.8
CVE-2018-10510,9.8,7.5
CVE-2018-10511,10.0,6.4
CVE-2018-10512,7.5,5.0
CVE-2018-10513,7.8,7.2
CVE-2018-10514,7.8,7.2
CVE-2018-10515,7.2,6.5
CVE-2018-10516,6.5,5.5
CVE-2018-10517,7.2,6.5
CVE-2018-10518,6.5,8.5
CVE-2018-10519,8.8,6.5
CVE-2018-1052,6.5,4.0
CVE-2018-10520,6.5,8.5
CVE-2018-10521,2.7,4.0
CVE-2018-10522,4.9,4.0
CVE-2018-10523,5.3,5.0
CVE-2018-10527,5.4,3.5
CVE-2018-10528,8.8,6.8
CVE-2018-10529,8.8,6.8
CVE-2018-1053,7.0,3.3
CVE-2018-10532,NA,NA
CVE-2018-10534,5.5,4.3
CVE-2018-10535,5.5,4.3
CVE-2018-10536,7.8,6.8
CVE-2018-10537,7.8,6.8
CVE-2018-10538,5.5,4.3
CVE-2018-10539,5.5,4.3
CVE-2018-1054,7.5,5.0
CVE-2018-10540,5.5,4.3
CVE-2018-10544,9.8,5.0
CVE-2018-10545,4.7,1.9
CVE-2018-10546,7.5,5.0
CVE-2018-10547,6.1,4.3
CVE-2018-10548,7.5,5.0
CVE-2018-10549,8.8,6.8
CVE-2018-1055,NA,NA
CVE-2018-10550,7.5,5.0
CVE-2018-10553,6.5,4.0
CVE-2018-10554,5.4,3.5
CVE-2018-1056,7.8,6.8
CVE-2018-10561,9.8,7.5
CVE-2018-10562,9.8,7.5
CVE-2018-10563,6.1,4.3
CVE-2018-10564,6.1,4.3
CVE-2018-10565,6.1,4.3
CVE-2018-10566,6.1,4.3
CVE-2018-10567,6.1,4.3
CVE-2018-10568,6.1,4.3
CVE-2018-10569,6.1,4.3
CVE-2018-1057,8.8,6.5
CVE-2018-10570,4.8,3.5
CVE-2018-10571,6.1,4.3
CVE-2018-10572,8.8,6.5
CVE-2018-10573,8.8,6.5
CVE-2018-10574,9.8,7.5
CVE-2018-10575,9.8,7.5
CVE-2018-10576,7.8,4.6
CVE-2018-10577,8.8,9.0
CVE-2018-10578,9.8,7.5
CVE-2018-1058,8.8,6.5
CVE-2018-10580,5.4,3.5
CVE-2018-10581,5.4,5.5
CVE-2018-10583,7.5,5.0
CVE-2018-10586,NA,NA
CVE-2018-10587,NA,NA
CVE-2018-10589,9.8,7.5
CVE-2018-1059,6.1,2.9
CVE-2018-10590,7.5,5.0
CVE-2018-10591,6.1,2.6
CVE-2018-10592,9.8,10.0
CVE-2018-10593,5.6,3.8
CVE-2018-10594,9.8,7.5
CVE-2018-10595,6.3,4.9
CVE-2018-10596,8.0,5.2
CVE-2018-10597,8.3,5.4
CVE-2018-10598,8.1,5.8
CVE-2018-10599,5.3,2.9
CVE-2018-1060,7.5,5.0
CVE-2018-10600,9.8,7.5
CVE-2018-10601,8.2,5.4
CVE-2018-10602,8.8,9.3
CVE-2018-10603,9.8,7.5
CVE-2018-10604,8.8,6.5
CVE-2018-10605,NA,NA
CVE-2018-10606,8.8,9.3
CVE-2018-10607,7.5,5.0
CVE-2018-10608,7.5,7.8
CVE-2018-10609,6.1,4.3
CVE-2018-1061,7.5,5.0
CVE-2018-10610,NA,NA
CVE-2018-10611,9.8,7.5
CVE-2018-10613,7.5,5.0
CVE-2018-10614,NA,NA
CVE-2018-10615,8.1,6.5
CVE-2018-10616,7.8,9.3
CVE-2018-10617,9.8,7.5
CVE-2018-10618,9.8,5.0
CVE-2018-10619,7.8,4.6
CVE-2018-1062,5.3,3.5
CVE-2018-10620,9.8,7.5
CVE-2018-10621,9.8,7.5
CVE-2018-10622,7.1,1.9
CVE-2018-10623,9.8,7.5
CVE-2018-10624,6.5,3.3
CVE-2018-10626,4.4,3.8
CVE-2018-10627,9.8,6.4
CVE-2018-10628,9.8,7.5
CVE-2018-1063,4.4,3.3
CVE-2018-10630,9.8,10.0
CVE-2018-10631,6.8,4.6
CVE-2018-10632,7.5,5.0
CVE-2018-10633,9.8,7.5
CVE-2018-10634,5.3,2.9
CVE-2018-10635,9.8,10.0
CVE-2018-10636,8.8,9.3
CVE-2018-10637,7.8,6.8
CVE-2018-1064,7.5,5.0
CVE-2018-10641,8.1,6.8
CVE-2018-10642,7.2,6.5
CVE-2018-10645,7.8,7.2
CVE-2018-10646,7.8,7.2
CVE-2018-10647,7.8,7.2
CVE-2018-10648,9.8,7.5
CVE-2018-10649,6.1,4.3
CVE-2018-1065,4.7,4.7
CVE-2018-10650,7.8,6.8
CVE-2018-10651,6.1,5.8
CVE-2018-10652,7.5,5.0
CVE-2018-10653,9.8,7.5
CVE-2018-10654,8.1,6.8
CVE-2018-10655,7.8,6.8
CVE-2018-10657,7.5,5.0
CVE-2018-10658,7.5,5.0
CVE-2018-10659,7.5,5.0
CVE-2018-1066,6.5,7.1
CVE-2018-10660,9.8,10.0
CVE-2018-10661,9.8,10.0
CVE-2018-10662,9.8,10.0
CVE-2018-10663,7.5,5.0
CVE-2018-10664,7.5,5.0
CVE-2018-10665,6.1,4.3
CVE-2018-10666,7.5,5.0
CVE-2018-1067,6.1,5.8
CVE-2018-10675,7.8,7.2
CVE-2018-10676,9.8,5.0
CVE-2018-10677,8.8,6.8
CVE-2018-10678,6.1,5.8
CVE-2018-1068,6.7,7.2
CVE-2018-10680,4.8,3.5
CVE-2018-10682,9.8,10.0
CVE-2018-10683,9.8,7.5
CVE-2018-10685,9.8,7.5
CVE-2018-10686,6.1,4.3
CVE-2018-10689,5.5,4.3
CVE-2018-1069,7.1,5.4
CVE-2018-1070,7.5,5.0
CVE-2018-10705,7.5,5.0
CVE-2018-10706,7.5,5.0
CVE-2018-10709,NA,NA
CVE-2018-1071,5.5,2.1
CVE-2018-10710,NA,NA
CVE-2018-10711,NA,NA
CVE-2018-10712,NA,NA
CVE-2018-10713,8.8,6.5
CVE-2018-10716,5.5,2.1
CVE-2018-10717,8.8,6.8
CVE-2018-10718,10.0,10.0
CVE-2018-1072,9.8,5.0
CVE-2018-10722,7.8,7.2
CVE-2018-10723,9.8,7.5
CVE-2018-10726,5.4,3.5
CVE-2018-10728,8.1,6.8
CVE-2018-10729,5.3,5.0
CVE-2018-1073,5.3,5.0
CVE-2018-10730,9.1,9.0
CVE-2018-10731,9.0,9.3
CVE-2018-10732,5.3,5.0
CVE-2018-10733,6.5,4.3
CVE-2018-10734,9.8,5.0
CVE-2018-10735,7.2,6.5
CVE-2018-10736,7.2,6.5
CVE-2018-10737,7.2,6.5
CVE-2018-10738,7.2,6.5
CVE-2018-10739,5.5,2.1
CVE-2018-1074,7.2,4.0
CVE-2018-10740,9.8,7.5
CVE-2018-10746,8.8,9.0
CVE-2018-10747,8.8,9.0
CVE-2018-10748,8.8,9.0
CVE-2018-10749,8.8,9.0
CVE-2018-1075,7.8,2.1
CVE-2018-10750,8.8,9.3
CVE-2018-10751,5.3,5.4
CVE-2018-10752,4.8,3.5
CVE-2018-10753,9.8,7.5
CVE-2018-10754,7.5,5.0
CVE-2018-10755,NA,NA
CVE-2018-10757,9.8,7.5
CVE-2018-10758,6.5,5.8
CVE-2018-10759,9.8,7.5
CVE-2018-10760,8.8,6.5
CVE-2018-10761,NA,NA
CVE-2018-10762,NA,NA
CVE-2018-10763,4.8,3.5
CVE-2018-10767,7.5,5.0
CVE-2018-10768,7.5,5.0
CVE-2018-10769,7.5,5.0
CVE-2018-1077,7.5,5.0
CVE-2018-10770,9.8,5.0
CVE-2018-10771,9.8,7.5
CVE-2018-10772,6.5,4.3
CVE-2018-10773,6.5,4.3
CVE-2018-10774,6.5,4.3
CVE-2018-10775,6.5,4.3
CVE-2018-10776,7.8,6.8
CVE-2018-10777,7.8,6.8
CVE-2018-10778,7.8,6.8
CVE-2018-10779,7.5,5.0
CVE-2018-1078,9.8,7.5
CVE-2018-10780,6.5,4.3
CVE-2018-1079,6.5,4.0
CVE-2018-10795,8.8,6.5
CVE-2018-10796,7.8,6.1
CVE-2018-10798,6.5,4.3
CVE-2018-10799,6.5,4.3
CVE-2018-1080,8.1,6.8
CVE-2018-10801,6.5,4.3
CVE-2018-10803,6.1,4.3
CVE-2018-10804,6.5,4.3
CVE-2018-10805,6.5,4.3
CVE-2018-10806,5.4,3.5
CVE-2018-10809,7.8,6.1
CVE-2018-1081,5.3,5.0
CVE-2018-10810,6.1,4.3
CVE-2018-10811,7.5,5.0
CVE-2018-10812,4.1,1.9
CVE-2018-10813,7.3,7.5
CVE-2018-10814,7.8,2.1
CVE-2018-10817,6.1,4.3
CVE-2018-1082,9.8,6.8
CVE-2018-10821,4.8,3.5
CVE-2018-10822,NA,NA
CVE-2018-10823,NA,NA
CVE-2018-10824,NA,NA
CVE-2018-10825,5.3,2.9
CVE-2018-10827,7.5,5.0
CVE-2018-10828,5.5,2.1
CVE-2018-1083,7.8,7.2
CVE-2018-10830,7.8,6.1
CVE-2018-10831,7.5,5.0
CVE-2018-10832,5.5,4.3
CVE-2018-10839,NA,NA
CVE-2018-1084,9.8,7.5
CVE-2018-10840,6.6,7.2
CVE-2018-10841,8.8,6.5
CVE-2018-10842,6.5,4.0
CVE-2018-10843,8.8,9.0
CVE-2018-10844,5.9,4.3
CVE-2018-10845,5.9,4.3
CVE-2018-10846,5.6,1.9
CVE-2018-10847,8.8,6.5
CVE-2018-10848,NA,NA
CVE-2018-10849,NA,NA
CVE-2018-1085,9.8,10.0
CVE-2018-10850,5.9,7.1
CVE-2018-10852,7.5,5.0
CVE-2018-10853,7.8,4.6
CVE-2018-10855,7.5,5.0
CVE-2018-10856,8.8,6.5
CVE-2018-10857,7.5,5.0
CVE-2018-10858,8.8,6.5
CVE-2018-10859,7.5,5.0
CVE-2018-1086,9.8,5.0
CVE-2018-10860,7.5,6.4
CVE-2018-10861,8.1,5.5
CVE-2018-10862,5.5,4.9
CVE-2018-10864,6.2,5.0
CVE-2018-10869,7.5,5.0
CVE-2018-1087,7.8,4.6
CVE-2018-10870,9.8,7.5
CVE-2018-10871,7.2,4.0
CVE-2018-10872,5.5,4.9
CVE-2018-10873,8.8,6.5
CVE-2018-10874,7.8,4.6
CVE-2018-10875,9.8,7.5
CVE-2018-10876,5.5,4.9
CVE-2018-10877,6.5,6.8
CVE-2018-10878,7.8,6.1
CVE-2018-10879,7.8,6.1
CVE-2018-1088,8.1,6.8
CVE-2018-10880,5.5,7.1
CVE-2018-10881,5.5,4.9
CVE-2018-10882,5.5,4.9
CVE-2018-10883,5.5,4.9
CVE-2018-10884,8.8,6.8
CVE-2018-10885,7.5,5.0
CVE-2018-10886,NA,NA
CVE-2018-10887,8.1,5.8
CVE-2018-10888,6.5,4.3
CVE-2018-10889,5.3,5.0
CVE-2018-1089,7.5,5.0
CVE-2018-10890,5.3,5.0
CVE-2018-10891,7.3,7.5
CVE-2018-10892,5.3,5.0
CVE-2018-10893,8.8,6.5
CVE-2018-10894,5.4,5.5
CVE-2018-10895,8.8,6.8
CVE-2018-10896,7.1,3.6
CVE-2018-10897,8.1,9.3
CVE-2018-10898,8.8,5.8
CVE-2018-1090,7.5,5.0
CVE-2018-10900,7.8,7.2
CVE-2018-10901,7.8,7.2
CVE-2018-10902,7.8,4.6
CVE-2018-10903,7.5,5.0
CVE-2018-10904,8.8,6.5
CVE-2018-10905,7.8,7.2
CVE-2018-10906,7.8,4.6
CVE-2018-10907,8.8,6.5
CVE-2018-10908,6.3,7.1
CVE-2018-1091,5.5,4.9
CVE-2018-10911,7.5,5.0
CVE-2018-10912,4.9,4.0
CVE-2018-10913,6.5,4.0
CVE-2018-10914,6.5,4.0
CVE-2018-10915,7.5,6.0
CVE-2018-10916,6.5,7.8
CVE-2018-10917,6.5,4.0
CVE-2018-10918,6.5,4.0
CVE-2018-10919,6.5,4.0
CVE-2018-1092,5.5,7.1
CVE-2018-10920,6.8,4.3
CVE-2018-10921,7.5,5.0
CVE-2018-10922,5.5,4.3
CVE-2018-10923,8.1,5.5
CVE-2018-10924,6.5,6.8
CVE-2018-10925,8.1,5.5
CVE-2018-10926,8.8,6.5
CVE-2018-10927,8.1,5.5
CVE-2018-10928,8.8,6.5
CVE-2018-10929,8.8,6.5
CVE-2018-1093,5.5,7.1
CVE-2018-10930,6.5,4.0
CVE-2018-10931,9.8,7.5
CVE-2018-10932,4.3,3.3
CVE-2018-10933,9.1,6.4
CVE-2018-10935,6.5,4.0
CVE-2018-10936,8.1,6.8
CVE-2018-10937,5.4,3.5
CVE-2018-10938,5.9,7.1
CVE-2018-10939,6.1,4.3
CVE-2018-1094,5.5,7.1
CVE-2018-10940,5.5,4.9
CVE-2018-10942,9.8,7.5
CVE-2018-10943,7.5,7.8
CVE-2018-10944,5.9,4.3
CVE-2018-10945,7.5,5.0
CVE-2018-10949,5.3,5.0
CVE-2018-1095,5.5,7.1
CVE-2018-10950,5.3,5.0
CVE-2018-10951,6.5,4.0
CVE-2018-10952,7.8,6.1
CVE-2018-10953,7.8,6.1
CVE-2018-10954,7.8,6.1
CVE-2018-10955,7.8,6.1
CVE-2018-10956,7.5,5.0
CVE-2018-10957,8.8,6.8
CVE-2018-10958,6.5,4.3
CVE-2018-1096,6.5,4.0
CVE-2018-10962,5.5,2.1
CVE-2018-10963,6.5,4.3
CVE-2018-10966,7.3,7.5
CVE-2018-10967,8.8,9.0
CVE-2018-10968,9.8,7.5
CVE-2018-10969,9.8,7.5
CVE-2018-1097,8.8,4.0
CVE-2018-10971,5.5,4.3
CVE-2018-10972,7.8,6.8
CVE-2018-10973,7.5,5.0
CVE-2018-10974,7.8,6.1
CVE-2018-10975,7.8,6.1
CVE-2018-10976,7.8,6.1
CVE-2018-10977,7.8,6.1
CVE-2018-1098,8.8,6.8
CVE-2018-10981,6.5,4.9
CVE-2018-10982,8.8,7.2
CVE-2018-10987,7.5,8.5
CVE-2018-10988,7.8,7.2
CVE-2018-10989,6.6,3.5
CVE-2018-1099,5.5,2.1
CVE-2018-10990,8.0,7.5
CVE-2018-10991,NA,NA
CVE-2018-10992,9.8,7.5
CVE-2018-10994,6.1,4.3
CVE-2018-10995,5.3,5.0
CVE-2018-10996,9.8,10.0
CVE-2018-10997,9.8,10.0
CVE-2018-10998,6.5,4.3
CVE-2018-10999,6.5,4.3
CVE-2018-1100,7.8,7.2
CVE-2018-11003,6.5,4.3
CVE-2018-11004,8.8,6.8
CVE-2018-1101,7.2,6.5
CVE-2018-11011,6.1,4.3
CVE-2018-11012,6.1,4.3
CVE-2018-11013,9.8,10.0
CVE-2018-11017,8.8,6.8
CVE-2018-11018,8.8,6.8
CVE-2018-11019,NA,NA
CVE-2018-1102,8.8,6.5
CVE-2018-11020,NA,NA
CVE-2018-11021,NA,NA
CVE-2018-11022,NA,NA
CVE-2018-11023,NA,NA
CVE-2018-11024,NA,NA
CVE-2018-11025,NA,NA
CVE-2018-11027,6.1,4.3
CVE-2018-1103,6.5,4.3
CVE-2018-11031,9.8,10.0
CVE-2018-11032,9.8,7.5
CVE-2018-11033,7.8,6.8
CVE-2018-11034,7.8,6.1
CVE-2018-11035,7.8,6.1
CVE-2018-11036,9.1,6.4
CVE-2018-11037,6.5,4.3
CVE-2018-11039,5.9,4.3
CVE-2018-1104,8.8,6.5
CVE-2018-11040,5.9,4.3
CVE-2018-11041,6.1,5.8
CVE-2018-11044,6.5,4.0
CVE-2018-11045,5.9,4.3
CVE-2018-11046,6.5,4.0
CVE-2018-11047,7.5,5.0
CVE-2018-11048,8.1,5.5
CVE-2018-11049,7.3,6.9
CVE-2018-11050,8.8,3.3
CVE-2018-11051,7.5,5.0
CVE-2018-11052,9.8,7.5
CVE-2018-11053,6.5,4.0
CVE-2018-11054,7.5,5.0
CVE-2018-11055,5.5,2.1
CVE-2018-11056,6.5,4.0
CVE-2018-11057,5.9,4.3
CVE-2018-11058,9.8,7.5
CVE-2018-11059,5.4,3.5
CVE-2018-1106,5.5,2.1
CVE-2018-11060,8.8,6.5
CVE-2018-11061,9.1,9.0
CVE-2018-11062,NA,NA
CVE-2018-11063,7.8,4.6
CVE-2018-11064,NA,NA
CVE-2018-11065,4.3,4.0
CVE-2018-11066,NA,NA
CVE-2018-11067,NA,NA
CVE-2018-11068,NA,NA
CVE-2018-11069,NA,NA
CVE-2018-11070,NA,NA
CVE-2018-11071,NA,NA
CVE-2018-11072,NA,NA
CVE-2018-11073,NA,NA
CVE-2018-11074,NA,NA
CVE-2018-11075,4.7,2.6
CVE-2018-11076,NA,NA
CVE-2018-11077,NA,NA
CVE-2018-11078,7.5,6.0
CVE-2018-11079,NA,NA
CVE-2018-1108,5.9,4.3
CVE-2018-11080,NA,NA
CVE-2018-11081,NA,NA
CVE-2018-11082,NA,NA
CVE-2018-11083,NA,NA
CVE-2018-11084,NA,NA
CVE-2018-11085,NA,NA
CVE-2018-11086,8.8,4.0
CVE-2018-11087,NA,NA
CVE-2018-11088,8.8,4.0
CVE-2018-11090,6.1,4.3
CVE-2018-11091,9.9,9.0
CVE-2018-11092,6.5,5.8
CVE-2018-11093,6.1,4.3
CVE-2018-11094,9.8,10.0
CVE-2018-11095,8.8,6.8
CVE-2018-11096,6.5,4.3
CVE-2018-11097,7.5,5.0
CVE-2018-11098,7.2,6.5
CVE-2018-11099,5.5,4.3
CVE-2018-11100,8.8,6.8
CVE-2018-11101,6.1,4.3
CVE-2018-11102,7.5,5.0
CVE-2018-11105,6.1,4.3
CVE-2018-1111,7.5,7.9
CVE-2018-11116,8.8,6.5
CVE-2018-11117,6.1,4.3
CVE-2018-11118,6.1,4.3
CVE-2018-11119,6.1,5.8
CVE-2018-1112,8.8,7.5
CVE-2018-11120,6.1,4.3
CVE-2018-11124,5.4,3.5
CVE-2018-11125,NA,NA
CVE-2018-11126,8.8,6.8
CVE-2018-11127,6.5,4.3
CVE-2018-11128,7.8,6.8
CVE-2018-11129,7.8,6.8
CVE-2018-1113,5.3,4.6
CVE-2018-11130,7.8,6.8
CVE-2018-11132,8.8,9.0
CVE-2018-11133,6.1,4.3
CVE-2018-11134,8.8,9.0
CVE-2018-11135,7.5,6.0
CVE-2018-11136,9.8,7.5
CVE-2018-11137,6.5,4.0
CVE-2018-11138,9.8,10.0
CVE-2018-11139,8.8,9.0
CVE-2018-1114,6.5,4.0
CVE-2018-11140,9.8,7.5
CVE-2018-11141,9.8,7.5
CVE-2018-11142,5.5,2.1
CVE-2018-11143,9.8,7.5
CVE-2018-11144,8.8,6.5
CVE-2018-11145,8.8,6.5
CVE-2018-11146,8.8,6.5
CVE-2018-11147,8.8,6.5
CVE-2018-11148,8.8,6.5
CVE-2018-11149,8.8,6.5
CVE-2018-1115,9.1,6.4
CVE-2018-11150,8.8,6.5
CVE-2018-11151,7.2,6.5
CVE-2018-11152,8.8,6.5
CVE-2018-11153,8.8,6.5
CVE-2018-11154,8.8,6.5
CVE-2018-11155,8.8,6.5
CVE-2018-11156,8.8,6.5
CVE-2018-11157,8.8,6.5
CVE-2018-11158,8.8,6.5
CVE-2018-11159,8.8,6.5
CVE-2018-1116,7.1,3.6
CVE-2018-11160,8.8,6.5
CVE-2018-11161,8.8,6.5
CVE-2018-11162,8.8,6.5
CVE-2018-11163,7.2,6.5
CVE-2018-11164,8.8,6.5
CVE-2018-11165,8.8,6.5
CVE-2018-11166,8.8,6.5
CVE-2018-11167,8.8,6.5
CVE-2018-11168,8.8,6.5
CVE-2018-11169,8.8,6.5
CVE-2018-1117,9.8,5.0
CVE-2018-11170,8.8,6.5
CVE-2018-11171,8.8,6.5
CVE-2018-11172,8.8,6.5
CVE-2018-11173,8.8,6.5
CVE-2018-11174,8.8,6.5
CVE-2018-11175,8.8,6.5
CVE-2018-11176,8.8,6.5
CVE-2018-11177,8.8,6.5
CVE-2018-11178,8.8,6.5
CVE-2018-11179,8.8,6.5
CVE-2018-1118,5.5,2.1
CVE-2018-11180,8.8,6.5
CVE-2018-11181,8.8,6.5
CVE-2018-11182,8.8,6.5
CVE-2018-11183,8.8,6.5
CVE-2018-11184,7.2,6.5
CVE-2018-11185,8.8,6.5
CVE-2018-11186,8.8,6.5
CVE-2018-11187,8.8,6.5
CVE-2018-11188,8.8,6.5
CVE-2018-11189,8.8,9.0
CVE-2018-1119,NA,NA
CVE-2018-11190,8.8,9.0
CVE-2018-11191,8.8,9.0
CVE-2018-11192,8.8,9.0
CVE-2018-11193,8.8,9.0
CVE-2018-11194,8.8,9.0
CVE-2018-11195,6.8,2.1
CVE-2018-11196,7.5,5.0
CVE-2018-1120,5.3,3.5
CVE-2018-11202,6.5,4.3
CVE-2018-11203,6.5,4.3
CVE-2018-11204,6.5,4.3
CVE-2018-11205,8.1,5.8
CVE-2018-11206,8.1,5.8
CVE-2018-11207,6.5,4.3
CVE-2018-11208,4.8,3.5
CVE-2018-11209,9.8,5.0
CVE-2018-1121,5.9,4.3
CVE-2018-11210,9.8,7.5
CVE-2018-11212,6.5,4.3
CVE-2018-11213,6.5,4.3
